java_path= ../Common/src
java_package=NPCommon.ErrMain
id	name	desc
1	FRIEND_SYS_ERROR	好友系统错误
2	FRIEND_EXISTED_ERROR	已经是好友
3	FRIEND_LIMIT_ERROR	好友数量上限
4	TARGET_FRIEND_LIMIT_ERROR	对方好友数量上限
5	FRIEND_APPLY_NOT_EXIST	好友申请不存在错误
6	FRIEND_NOT_EXISTED_ERROR	找不到指定好友
8	TARGET_FRIEND_APPLY_LIMIT_ERROR	对方好友申请数量上限
9	FRIEND_GROUP_NOT_FOUND	找不到好友分组
10	FRIEND_GROUP_REACH_LIMIT	好友分组数量达到上限
